id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8568188;"Новосибирская область";"Общество с ограниченной ответственностью УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕРВОГО СТРОИТЕЛЬНОГО ФОНДА";"ООО УК ПСФ";"Сергей Викторович Дашко";5409237390;1125476089970;"г. Новосибирск, ул. Первомайская, д. 236";"г. Новосибирск, ул. Первомайская, д. 236";+7(383)2091101;uk@psfond.ru;www.ukpsf.ru;13;316134,90;35,00
8381608;"Новосибирская область";"Общество с ограниченной ответственностью Управляющая компания ""Регион""";"ООО УК ""Регион""";"Алексей Семенович Марченко";5410047435;1125476077781;"г. Новосибирск, ул. Богдана Хмельницкого, д. 11/1";"г. Новосибирск, ул. Богдана Хмельницкого, д. 11/1";"+7 383 2761166";region.uk@mail.ru;http://uk-regionru.ru;198;864311,81;39,00
8934674;"Новосибирская область";"Общество с ограниченной ответственностью управляющая компания ""РИО""";"ООО УК ""РИО""";"Валентина Ивановна Плотникова";5410059423;1165476121689;"г. Новосибирск, ул. Гребенщикова, д. 11, п. 83";"г. Новосибирск, ул. Гребенщикова, д. 11, п. 83";214-23-76;valia_plotnikova@mail.ru;ук-рио.рф;1;;24,50
8633180;"Новосибирская область";"Общество с ограниченной ответственностью ""Управляющая Компания ""Светлая Роща""";"ООО ""УК ""Светлая Роща""";"Раиса Дмитриевна Хромых";5402556478;1125476177155;"г. Новосибирск, ул. Кубовая, д. 113";"г. Новосибирск, ул. Кубовая, д. 113";"8 383 3110616";uksvetlaya@mail.ru;уксветлаяроща.рф;31;233776,50;63,50
8352190;"Новосибирская область";"Общество с ограниченной ответственностью Управляющая компания ""СервисДом""";"ООО УК ""СервисДом""";"Галина Николаевна Макарова";5403218337;1085403018612;"г. Новосибирск, ул. Зорге, д. 94, п. 350";"г. Новосибирск, ул. Зорге, д. 94";"+7(383)204 89 06,  204 89 05";mkd99@yandex.ru;uk-servisdom.ru;10;168125,70;81,00
8912163;"Новосибирская область";"Общество с ограниченной ответственностью ""Управляющая компания СервисКомфорт""";"ООО УК СервисКомфорт";"Олег Викторович Семенов";5406694655;1115476161008;"г. Новосибирск, ул. Державина, д. 47";"г. Новосибирск, ул. Ольги Жилиной, д. 33";(383)209-15-38;service.comfort@mail.ru;http://oz33.gkh54.ru;1;25344,00;32,50
8923815;"Новосибирская область";"Общество с ограниченной ответственностью Управляющая Компания ""СибДом""";"ООО УК ""СибДом""";"Александр Григорьевич Головатюк";5406698402;1125476012067;"г. Новосибирск, ул. Щетинкина, д. 66";"г. Новосибирск, ул. Щетинкина, д. 66";"(383) 222-29-65";buh-sds@mail.ru;uksibdom.ru;5;47572,10;32,00
8918727;"Новосибирская область";"Общество с ограниченной ответственностью ""Управляющая компания ""СИБИРСКИЙ СТАНДАРТ""";"ООО ""УК ""СИБИРСКИЙ СТАНДАРТ""";"Федор Геннадьевич Седов";5445225537;1065445014084;"г. Бердск, ул. Рогачева, д. 5";"г. Бердск, ул. Рогачева, д. 5";83834148070;info@sibstandart.ru;http://www.iberdsk.ru/jkh/uk-sibirskiy-ctandart/;69;338079,08;38,00
8934946;"Новосибирская область";"Общество с ограниченной отвественностью Управляющая Компания ""СИНЕРГИЯ""";"ООО УК ""СИНЕРГИЯ""";"Ирина Сергеевна Лукашова";5406586804;1155476067450;"г. Новосибирск, ул. Серебренниковская, д. 14, п. 503";"г. Новосибирск, ул. Серебренниковская, д. 14, п. 503";+79130071906;sinergy@gknm.ru;уксинергия.рф;2;31369,40;28,50
7794296;"Новосибирская область";"Общество с ограниченной ответственностью «Управляющая компания «Сибирские коммунальные системы»";"ООО ""УК""СКС""";"Рамиз Рафигович Масимов";5445257754;1085445003380;"г. Бердск, ул. Спортивная, д. 11";"г. Бердск, ул. Спортивная, д. 11";(383-41)53200;sks@iberdsk.ru;http://www.iberdsk.ru/jkh/sks_company/;55;318746,58;37,50
8930906;"Новосибирская область";"Общество с ограниченной ответственностью Управляющая компания ""СК-Сервис""";"ООО УК ""СК-Сервис""";"Екатерина Владимировна Коржова";5409236702;1115476127612;"г. Новосибирск, ул. Первомайская, д. 144/2";"г. Новосибирск, ул. Первомайская, д. 144/2";"8 (383) 307-06-61";uksk_servis@mail.ru;uk-sk-service.ru;2;4849,30;28,50
8914951;"Новосибирская область";"Общество с ограниченной ответственностью Управляющая компания ""СМСС-Сервис""";"ООО УК ""СМСС-Сервис""";"Людмила Викторовна Косякова";5406747145;1135476083137;"г. Новосибирск, ул. Семьи Шамшиных, д. 24";"г. Новосибирск, ул. Серебряные ключи, д. 4";83832135057;smss-service@mail.ru;http://smss-service.okis.ru;5;94026,80;35,50
8916388;"Новосибирская область";"Общество с ограниченной ответственностью Управляющая компания ""Советская""";"ООО УК ""Советская""";"Марат Викторович Грохотов";5401307782;1085401007515;"г. Новосибирск, ул. Ветлужская, д. 22";"г. Новосибирск, ул. Ветлужская, д. 22";8(383)306-22-80;uk_sovet@mail.ru;http://uk-sovetskaya.com;50;133355,50;36,00
8687155;"Новосибирская область";"Общество с ограниченной ответственностью Управляющая компания «Согласие» ";"ООО УК ""Согласие""";"Максим Дмитриевич Елгин";5432214489;1135476017665;"п. Октябрьский, ул. Локтинская, д. 1";"п. Октябрьский, ул. Локтинская, д. 10";89612251686;emd1976@mail.ru;http://soglasie.antarsib.ru/;11;58600,60;32,00
8937699;"Новосибирская область";"Общество с ограниченной ответственностью Управляющая компания ""Соцгород""";"ООО УК ""Соцгород""";"Сергей Михайлович Гончаров";5404034452;1165476099095;"г. Новосибирск, ул. Серафимовича, д. 24/1, п. Цоколь";"г. Новосибирск, ул. Серафимовича, д. 24/1, п. Цоколь";"+7 (383) 375-96-90, 8-923-112-02-88";uk-socgorod@mail.ru;www.uk-socgorod.reformagkh.ru;1;3646,60;37,50
8299229;"Новосибирская область";"Общество с ограниченной ответственностью ""Управляющая компания ""Союз""";"ООО ""УК ""Союз""";"Василий Михайлович Рящиков ";5435111795;1105471000051;"д. 10";"с. Северное, ул. Ленина, д. 10";8-383-60-22-284;uksevernoe@ngs.ru;"sevadmn@yandex.ru вкладка градостроительство - жилищно-коммунальное хозяйство";9;5361,00;25,50
7851188;"Новосибирская область";"ООО Управляющая компания ""Союз""";"ООО УК ""Союз""";"Светлана Аркадьевна Шадрова";5406697864;1125476009141;"г. Новосибирск, ул. Державина, д. 49";"г. Новосибирск, ул. Державина, д. 49";8913-773-01-01;UK-soyuz@mail.ru;Soyuz.far.ru;24;308918,10;32,00
