,id,subject_rf,name_full,name_short,name_employee,inn,orn,legal_address,actual_address,phone,email,site,count_mkd,area_total,w_summ
242,8915903,Новосибирская область,"Муниципальное унитарное предприятие жилищно-коммунальное хозяйство ""Цветниковское""","МУП ЖКХ ""Цветниковское""",Сергей Михайлович Бескровный,5421110505,1065470001673.0,"с. Цветники, ул. Центральная, д. 37","с. Цветники, ул. Центральная, д. 37",83836331198,gkhcv@yandex.ru,http://цветниковское.рф/,1.0,0.0,17.0
243,8583297,Новосибирская область,"Муниципальное унитарное предприятие жилищно-коммунальное хозяйство ""Чулымское""","МУП ЖКХ ""Чулымское""",Анатолий Александрович Нючев,5421110488,1065470001607.0,"с. Чулым, ул. Ленина, д. 4","с. Чулым, ул. Ленина, д. 4",83836336607,chul-gkx@ramdler.ru,,3.0,1972.0,24.5
244,8792938,Новосибирская область,Муниципальное унитарное предприятие жилищно –коммунальное хозяйство Шубинского сельсовета,МУП «ЖКХ» Шубинского сельсовета,Сергей Анатольевич Молодцов,5451110686,1065470000210.0,"с. Шубинское, ул. Школьная, д. 8а","с. Шубинское, ул. Школьная, д. 8а",(383)-61-94-147,shubinsk77@mail.ru,reformagkh.ru,8.0,4308.29,30.5
245,8494427,Новосибирская область,"Муниципальное унитарное предприятие Ярковского сельсовета жилищно-коммунальное хозяйство ""Ярковское""","МУП ЖКХ ""Ярковское""",Валерий Викторович Крутюк,5433154930,1045404350936.0,"с. Ярково, ул. Лесная, д. 16, п. 1","с. Ярково, ул. Лесная, д. 16, п. 1",8(383)2934909,nikolaj150555@rambler.ru,jarkovo-jkh.ru,28.0,22427.2,36.0
246,8918835,Новосибирская область,МУНИЦИПАЛЬНОЕ    УНИТАРНОЕ    ПРЕДПРИЯТИЕ «ЖИЛИЩНОЕ ЭКСПЛУАТАЦИОННОЕ ОБЪЕДИНЕНИЕ»,"МУП ""ЖЭО""",Виктор Владимирович Ильин,5443005381,1145483000630.0,"рп. Линево, пер. Юбилейный, д. 5А","рп. Линево, пер. Юбилейный, д. 5А",8(38343)3-14-65,muplinevoi@mail.ru,mup-zheo.ru,38.0,178143.7,32.0
247,8116072,Новосибирская область,"Муниципальное унитарное предприятие ""Зоновское  жилищно-коммунальное хозяйство""","МУП ""Зоновское ЖКХ""",Борис Васильевич Ковалев,5452113224,1075471000010.0,"с. Зоново, ул. Набережная, д. 34","с. Зоново, ул. Набережная, д. 34",8-383-62-31833,mupzonovo@ngs.ru,reformagkh.ru,9.0,1740.5,32.5
248,8433636,Новосибирская область,"МУП Камского сельского совета ""Производственно-хозяйственный участок"" Куйбышевский район Новосибирская область","МУП Камского сельсовета ""ПХУ""",Олег Леонидович Пискун,5452113217,1065471011385.0,"с. Кама, ул. Советская, д. 50","с. Кама, ул. МТС, д. 8а",8-383-62-36250,kamscky.mup@yandex.ru,www.reformagkh.ru,3.0,309.6,32.0
249,7805352,Новосибирская область,"Муниципальное унитарное предприятие ""Комсомольское""","МУП ""Комсомольское""",Валерий Владимирович Белоусов,5452113344,1075471000164.0,"п. Комсомольский, ул. Центральная, д. 10","п. Комсомольский, ул. Центральная, д. 10",8-38362-32541,kuib_kuibish@sibmail.ru,www.reformagkh.ru,3.0,1574.9,31.5
250,8433664,Новосибирская область,"МУП Михайловский ""Производственно-хозяйственный участок"" Куйбышевский район Новосибирской области","МУП Михайловский ""ПХУ""",Лариса Анатольевна Жукова,5452113231,1075471000054.0,"с. Михайловка, ул. Центральная, д. 48","с. Михайловка, ул. Центральная, д. 48",8-383-62-31648,mup.mihaylovckiy@mail.ru,www.reformagkh.ru,22.0,2155.8,29.5
251,8492319,Новосибирская область,"Муниципальное унитарное предприятие ""МКЦ""","МУП ""МКЦ""",Юрий Львович Быков,5433183836,1115476024443.0,"с. Раздольное, ул. Ленина, д. 2","с. Раздольное, ул. Советская, д. 1а",83832941509,mupmkc@mail.ru,www.admrazdolnoe.ru,9.0,20986.0,29.0
252,8922698,Новосибирская область,Муниципальная управляющая компания,"МУП ""МУК""",Александр Анатольевич Червяков,5453000590,1155476018180.0,"г. Татарск, ул. Ленина, д. 103","г. Татарск, ул. Ленина, д. 103",83836463747.сот 89137687654,tatarsk-muk@mail.ru,,9.0,15603.98,30.0
253,8915200,Новосибирская область,"МУП озеро-Карачинского сельсовета ""Коммунальное хозяйство""","МУП Озеро-КАрачинского сельсовета ""КХ""",Иван Константинович Иванченко,5415002090,1125485000849.0,"кп. Озеро-Карачи, ул. Школьная, д. 32","кп. Озеро-Карачи, ул. Школьная, д. 32",(38367) 41-657,karachi.kx@yandex.ru,,9.0,28830.4,31.0
254,8115943,Новосибирская область,"Муниципальное унитарное предприятие ""Осиновский производственно-хозяйственный участок""","МУП ""Осиновский ПХУ""",нет нет нет,5452113320,1075471000175.0,"п. Кондусла, ул. Советская, д. 1","п. Кондусла, ул. Советская, д. 1",8-383-62-30130,adm.osinovo@mail.ru,reformagkh.ru,66.0,6519.2,34.0
255,8591112,Новосибирская область,"Муниципально унитарное предприятие ""Прокудское производственное предприятие жилищно коммунального хозяйства""","МУП ""Прокудское ППЖКХ""",Сергей Васильевич Канайкин,5425113546,1045405825255.0,"с. Прокудское, ул. Совхозная, д. 22","с. Прокудское, ул. Совхозная, д. 22",8 383 51 42 397,Prokudka2010@mail.ru,,5.0,1867.0,15.0
256,8433276,Новосибирская область,МУП «Производственно-хозяйственный участок Балманский» муниципального образования Балманского сельсовета Куйбышевского района Новосибирской области,МУП «ПХУ  Балманский»,Александр Михайлович Завьялов,5452113457,1075471000417.0,"с. Балман, ул. Центральная, д. 22","с. Балман, ул. Центральная, д. 22",8-383-62-31703,balman07@bk.ru,www.reformagkh.ru,28.0,4119.2,34.5
257,8115934,Новосибирская область,"Муниципальное унитарное предприятие ""Прозводственно-хозяйственный участок Новоичинский""","МУП ""ПХУ Новоичинский""",Владимир Андреевич Бефус,5452112911,1065471010956.0,"с. Новоичинское, ул. Школьная, д. 1а","с. Новоичинское, ул. Школьная, д. 1а",8-383-62-37137,novoitshinsk@mail.ru,reformagkh.ru,58.0,6239.8,35.5
